DATE (MM/DD/YYYY),HOUR-MST,Avg Global LI-200 [W/m^2],Avg Cabin Temp [deg F],Avg Lower Temp [deg F],Avg Relative Humidity [%],Avg CR10X Battery [VDC]
9/8/2019,10,709.0250,67.9100,60.5950,44.3608,13.3767
9/8/2019,11,801.5000,68.8808,60.7183,39.8467,13.3792
9/8/2019,12,903.9417,69.3833,60.7733,34.6917,13.3800
9/8/2019,13,705.9750,70.0342,60.8767,35.4233,13.3792
9/8/2019,14,316.7417,70.3083,61.0325,45.9742,13.2892
9/8/2019,15,111.6583,70.2455,61.1233,53.8492,13.0808
9/8/2019,16,24.5832,69.8033,61.1650,79.7817,12.7233
9/8/2019,17,188.3250,69.1800,61.1167,83.8000,12.8850
9/8/2019,18,137.2842,68.8558,61.1067,72.5700,12.8842
9/8/2019,19,3.4183,68.5300,61.1175,77.8025,12.6550
9/8/2019,20,-0.0127,68.0142,61.0917,83.9083,12.6158
9/8/2019,21,-0.0120,67.4217,60.9933,84.7250,12.5992
9/8/2019,22,-0.0093,66.7783,60.9275,86.4417,12.5858
9/8/2019,23,-0.0118,66.0917,60.8067,85.3167,12.5625
9/9/2019,0,-0.0116,65.4808,60.6658,86.8917,12.5492
9/9/2019,1,-0.0092,64.8358,60.5208,86.2667,12.5242
9/9/2019,2,-0.0089,64.1525,60.3392,87.1167,12.5033
9/9/2019,3,-0.0105,63.4767,60.1400,86.8583,12.4742
9/9/2019,4,-0.0095,62.8075,59.9192,86.7000,12.4475
9/9/2019,5,0.0013,62.1058,59.6917,86.2750,12.4142
9/9/2019,6,3.5184,61.4475,59.4300,85.0000,12.3983
9/9/2019,7,62.2467,60.8483,59.1825,84.6083,12.4008
9/9/2019,8,358.8583,60.5333,58.9508,79.8750,13.2750
9/9/2019,9,544.8833,61.6125,58.8075,60.3258,13.3892
9/9/2019,10,709.6083,62.8567,58.7908,49.1567,13.3933
9/9/2019,11,800.5500,63.5892,58.8300,32.7158,13.3992
9/9/2019,12,830.7000,64.1325,58.8933,27.8358,13.3975
9/9/2019,13,868.8333,64.8433,58.9892,25.5817,13.3975
9/9/2019,14,632.4000,65.5775,59.1217,26.2117,13.3567
9/9/2019,15,618.0917,66.4708,59.2100,25.6750,13.2667
9/9/2019,16,509.6667,67.4500,59.3467,24.3408,13.2725
9/9/2019,17,227.6117,68.4608,59.5400,24.1783,13.0083
9/9/2019,18,104.2108,68.7092,59.7700,25.4408,12.7958
9/9/2019,19,5.5972,68.4458,60.0308,32.1408,12.6592
9/9/2019,20,-0.0143,67.8125,60.2667,37.2850,12.6283
9/9/2019,21,-0.0137,67.2033,60.3292,44.9867,12.6083
9/9/2019,22,-0.0111,66.6575,60.3250,52.0117,12.5950
9/9/2019,23,-0.0104,66.0792,60.2758,56.4225,12.5792
9/10/2019,0,-0.0161,65.4383,60.2183,60.3967,12.5633
9/10/2019,1,-0.0121,64.8067,60.1208,63.1900,12.5425
9/10/2019,2,-0.0091,64.1142,60.0150,66.7075,12.5275
9/10/2019,3,-0.0097,63.4358,59.8750,69.7025,12.5042
9/10/2019,4,-0.0050,62.8000,59.6967,71.1000,12.4833
9/10/2019,5,-0.0066,62.1550,59.4933,72.3333,12.4525
9/10/2019,6,2.6313,61.5133,59.2733,74.0167,12.4275
9/10/2019,7,57.3533,60.9250,59.0292,78.0500,12.4117
9/10/2019,8,349.6083,60.6017,58.7917,72.0742,13.2825
9/10/2019,9,527.4583,61.7533,58.6808,48.5742,13.3917
9/10/2019,10,692.7083,63.0425,58.6583,37.1783,13.4000
9/10/2019,11,835.1667,63.8508,58.6800,32.5517,13.3975
9/10/2019,12,896.6500,64.4792,58.7542,29.5492,13.4008
9/10/2019,13,921.6917,65.1742,58.8458,26.8700,13.4008
9/10/2019,14,766.2083,66.0117,58.9750,26.6642,13.3900
9/10/2019,15,622.8167,66.8425,59.1508,25.3225,13.3133
9/10/2019,16,441.5667,67.8100,59.3500,25.7417,13.2000
9/10/2019,17,193.8000,68.1783,59.5350,26.2283,13.1333
9/10/2019,18,74.8358,67.9733,59.6825,27.2900,12.8742
9/10/2019,19,4.9217,67.6892,59.8350,29.1742,12.6700
9/10/2019,20,-0.0128,67.3333,59.9425,31.2567,12.6317
9/10/2019,21,-0.0118,66.9083,60.0050,36.0433,12.6117
9/10/2019,22,-0.0112,66.4333,60.0442,40.1708,12.5967
9/10/2019,23,-0.0116,65.9542,60.0608,48.7308,12.5817
9/11/2019,0,-0.0117,65.4008,60.0017,53.6708,12.5675
9/11/2019,1,-0.0090,64.8067,59.9358,56.0975,12.5500
9/11/2019,2,-0.0104,64.1892,59.8992,60.6933,12.5342
9/11/2019,3,-0.0077,63.5433,59.7942,63.4558,12.5108
9/11/2019,4,-0.0111,62.9083,59.6767,65.1792,12.4917
9/11/2019,5,-0.0092,62.2858,59.4833,67.7317,12.4633
9/11/2019,6,2.1537,61.7017,59.2725,70.9608,12.4400
9/11/2019,7,53.6100,61.0783,59.0558,73.6167,12.4208
9/11/2019,8,342.9667,60.7608,58.8450,66.8850,13.2958
9/11/2019,9,543.9667,61.9942,58.7208,56.5092,13.3900
9/11/2019,10,601.6500,63.1608,58.6733,40.3758,13.3958
9/11/2019,11,634.0750,63.6758,58.6983,34.3292,13.3992
9/11/2019,12,795.2333,64.0375,58.7325,31.4525,13.4000
9/11/2019,13,816.3000,64.5967,58.8050,29.0583,13.4008
9/11/2019,14,502.4167,65.2800,58.9017,32.2842,13.3667
9/11/2019,15,583.1250,65.8175,59.0183,31.9200,13.3550
9/11/2019,16,319.8417,66.4567,59.1767,29.6425,13.3050
9/11/2019,17,230.0583,66.7433,59.3158,28.8342,13.2017
9/11/2019,18,93.3108,66.9817,59.4808,28.3258,12.9283
9/11/2019,19,3.0533,66.6700,59.6033,32.2800,12.6825
9/11/2019,20,-0.0118,66.2783,59.6892,37.0342,12.6333
9/11/2019,21,-0.0103,65.8358,59.7217,44.5983,12.6125
9/11/2019,22,-0.0073,65.2967,59.7083,44.2375,12.5975
9/11/2019,23,-0.0051,64.7592,59.6625,47.0325,12.5808
9/12/2019,0,-0.0079,64.1000,59.5567,51.8350,12.5700
9/12/2019,1,-0.0096,63.4750,59.3975,51.1675,12.5508
9/12/2019,2,-0.0086,62.9133,59.2625,52.2833,12.5367
9/12/2019,3,-0.0126,62.2108,59.0950,54.7833,12.5125
9/12/2019,4,-0.0108,61.4142,58.9000,56.6483,12.4958
9/12/2019,5,-0.0138,60.6208,58.6025,57.0908,12.4683
9/12/2019,6,3.3917,59.8325,58.3067,58.4283,12.4442
9/12/2019,7,51.3175,59.0808,57.9908,61.6600,12.4408
9/12/2019,8,346.8250,58.6242,57.7375,52.5150,13.3267
9/12/2019,9,550.5000,59.5800,57.5675,40.2500,13.4008
9/12/2019,10,717.3167,60.6983,57.4992,35.1950,13.4117
9/12/2019,11,833.0833,61.3167,57.5367,31.5442,13.4142
9/12/2019,12,891.6667,61.7650,57.5833,26.9417,13.4200
9/12/2019,13,883.2500,62.3717,57.7050,23.8158,13.4192
9/12/2019,14,814.5833,63.0900,57.8342,21.7308,13.3892
9/12/2019,15,683.6583,64.0792,57.9342,20.5383,13.1817
9/12/2019,16,506.9167,65.2175,58.0817,20.8450,13.1317
9/12/2019,17,305.4917,66.3150,58.2583,21.3742,13.0500
9/12/2019,18,105.0992,66.9692,58.4700,20.4908,12.8883
9/12/2019,19,3.4212,66.5908,58.7125,26.4375,12.6783
9/12/2019,20,-0.0084,65.8675,58.9450,33.7700,12.6300
9/12/2019,21,-0.0077,65.1783,58.9950,37.2242,12.6083
9/12/2019,22,-0.0149,64.4883,58.9417,42.1525,12.5967
9/12/2019,23,-0.0165,63.7783,58.8817,45.6517,12.5825
9/13/2019,0,-0.0045,63.0358,58.8233,47.0283,12.5650
9/13/2019,1,-0.0098,62.2558,58.6992,49.9167,12.5433
9/13/2019,2,-0.0063,61.4650,58.5358,54.4042,12.5292
9/13/2019,3,-0.0064,60.6350,58.3175,58.3717,12.5050
9/13/2019,4,-0.0060,59.9433,58.0775,61.4458,12.4808
9/13/2019,5,-0.0027,59.1867,57.8267,62.5417,12.4492
9/13/2019,6,2.8745,58.4225,57.5725,63.6892,12.4233
9/13/2019,7,45.9175,57.7217,57.3158,66.6317,12.4083
9/13/2019,8,347.1417,57.3367,57.0900,63.8450,13.2983
9/13/2019,9,551.3500,58.5517,56.9642,50.4433,13.4133
9/13/2019,10,718.5333,59.9400,56.9508,39.4867,13.4200
9/13/2019,11,837.0833,60.7450,57.0150,28.9358,13.4233
9/13/2019,12,889.8333,61.4467,57.1583,22.6467,13.4225
9/13/2019,13,881.3333,62.3708,57.3242,21.4033,13.4275
9/13/2019,14,815.5833,63.5275,57.4983,17.9433,13.3908
9/13/2019,15,696.6750,64.9108,57.6983,14.9558,13.1883
9/13/2019,16,518.0500,66.3583,57.9000,14.5267,13.1383
9/13/2019,17,312.6500,67.6708,58.1592,14.2558,13.0517
9/13/2019,18,110.5050,68.4517,58.5433,16.8117,12.9042
9/13/2019,19,3.1158,68.1375,58.8517,30.9550,12.6892
9/13/2019,20,-0.0133,67.5108,59.1050,36.4592,12.6367
9/13/2019,21,-0.0146,66.8742,59.3000,39.8175,12.6117
9/13/2019,22,-0.0123,66.1108,59.3733,42.6500,12.6017
9/13/2019,23,-0.0147,65.4183,59.3550,46.5958,12.5817
9/14/2019,0,-0.0066,64.7008,59.2900,50.2425,12.5700
9/14/2019,1,-0.0123,63.8983,59.1933,52.6433,12.5500
9/14/2019,2,-0.0070,63.1183,59.0742,54.3992,12.5333
9/14/2019,3,-0.0074,62.3525,58.9317,55.9550,12.5083
9/14/2019,4,-0.0062,61.5833,58.7225,54.3392,12.4858
9/14/2019,5,-0.0059,60.8375,58.4817,53.7183,12.4533
9/14/2019,6,2.6723,60.0442,58.2242,54.5467,12.4275
9/14/2019,7,41.6008,59.3267,57.9550,55.7358,12.4058
9/14/2019,8,348.8250,58.8775,57.7000,49.1742,13.2517
9/14/2019,9,556.0417,60.0575,57.5633,29.3075,13.4058
9/14/2019,10,723.1167,61.5567,57.6192,21.0050,13.4125
9/14/2019,11,836.5000,62.5225,57.7125,18.6067,13.4083
9/14/2019,12,892.0000,63.2950,57.8550,16.6392,13.4200
9/14/2019,13,886.4167,64.2550,57.9592,14.9275,13.4200
9/14/2019,14,811.6667,65.3508,58.1183,14.4708,13.3808
9/14/2019,15,680.6667,66.6408,58.3133,14.6075,13.1167
9/14/2019,16,504.0500,68.0417,58.5067,14.8950,13.0625
9/14/2019,17,299.0000,69.3175,58.8192,14.9317,12.9858
9/14/2019,18,97.2783,70.0725,59.2725,15.6725,12.8383
9/14/2019,19,2.5724,69.7242,59.5575,19.5867,12.6683
9/14/2019,20,-0.0148,69.1458,59.7275,21.5983,12.6317
9/14/2019,21,-0.0119,68.6050,59.8967,22.4550,12.6125
9/14/2019,22,-0.0126,67.9867,59.9842,25.0442,12.5983
9/14/2019,23,-0.0075,67.2425,59.9875,28.4567,12.5825
9/15/2019,0,-0.0101,66.5958,59.9308,31.4392,12.5658
9/15/2019,1,-0.0119,65.8925,59.8533,32.8708,12.5475
9/15/2019,2,-0.0074,65.2167,59.7375,34.2183,12.5283
9/15/2019,3,-0.0047,64.5033,59.5958,35.5767,12.5025
9/15/2019,4,-0.0044,63.7500,59.4333,37.7392,12.4775
9/15/2019,5,-0.0028,63.0483,59.2708,39.4433,12.4492
9/15/2019,6,2.2446,62.3125,59.0792,40.2050,12.4208
9/15/2019,7,42.8333,61.5583,58.8558,40.9192,12.4308
9/15/2019,8,259.1000,61.0283,58.6367,43.7567,13.2508
9/15/2019,9,460.5333,61.5358,58.5033,35.1183,13.3967
9/15/2019,10,648.7667,62.6267,58.4333,28.9242,13.4008
9/15/2019,11,768.7417,63.6750,58.4200,20.9075,13.4092
9/15/2019,12,800.7917,64.5575,58.4975,18.7225,13.4100
9/15/2019,13,717.9833,65.5083,58.5908,17.2108,13.4100
9/15/2019,14,601.6667,66.4842,58.7617,19.1425,13.4100
9/15/2019,15,406.7000,67.1525,58.9208,21.0492,13.4100
9/15/2019,16,261.6000,67.5600,59.1108,21.0642,13.3942
9/15/2019,17,83.9833,67.6600,59.2925,23.2383,12.9625
9/15/2019,18,19.9372,67.4933,59.4492,25.4308,12.6942
9/15/2019,19,0.6862,67.2475,59.5692,32.4625,12.6350
9/15/2019,20,-0.0108,66.9008,59.6467,41.2858,12.6158
9/15/2019,21,-0.0144,66.4083,59.6858,44.5108,12.6000
9/15/2019,22,-0.0148,65.8358,59.6708,45.3108,12.5858
9/15/2019,23,-0.0108,65.2675,59.6467,49.1858,12.5650
9/16/2019,0,-0.0046,64.6325,59.6092,54.0883,12.5533
9/16/2019,1,-0.0097,63.9733,59.5000,57.8725,12.5300
9/16/2019,2,-0.0140,63.3550,59.4083,61.9433,12.5133
9/16/2019,3,-0.0072,62.7683,59.2983,65.1958,12.4867
9/16/2019,4,-0.0142,62.1883,59.1267,67.3792,12.4608
9/16/2019,5,-0.0036,61.6517,58.9625,68.1558,12.4300
9/16/2019,6,1.0475,61.2000,58.8133,68.5825,12.4067
9/16/2019,7,44.5536,60.7792,58.6575,69.4358,12.4150
9/16/2019,8,140.8083,60.4858,58.5083,66.1033,12.8508
9/16/2019,9,428.2750,60.7358,58.3567,62.0750,13.3467
9/16/2019,10,685.4583,61.8692,58.3225,53.0008,13.4000
9/16/2019,11,791.7083,62.9283,58.2650,36.9892,13.3975
9/16/2019,12,885.4167,63.8083,58.3175,29.5808,13.4092
9/16/2019,13,852.6917,64.9842,58.4392,27.2933,13.4083
9/16/2019,14,374.2333,66.0142,58.6467,27.6767,13.4092
9/16/2019,15,399.5667,66.5225,58.7933,30.5167,13.4092
9/16/2019,16,122.6750,66.9742,58.9625,33.1092,13.1425
9/16/2019,17,224.5000,67.1550,59.1550,31.9292,13.1625
9/16/2019,18,53.3042,67.2400,59.3475,33.3508,12.8442
9/16/2019,19,1.2349,67.0142,59.5608,36.9625,12.6642
9/16/2019,20,-0.0151,66.6300,59.6833,40.7158,12.6317
9/16/2019,21,-0.0118,66.2167,59.7175,45.8225,12.6117
9/16/2019,22,-0.0096,65.6767,59.6958,50.8600,12.5975
9/16/2019,23,-0.0126,65.0050,59.7133,54.9417,12.5800
9/17/2019,0,-0.0117,64.3808,59.5508,55.7825,12.5650
9/17/2019,1,-0.0112,63.7100,59.4625,56.5975,12.5467
9/17/2019,2,-0.0086,63.0292,59.3492,55.3950,12.5292
9/17/2019,3,-0.0080,62.3892,59.2483,53.3808,12.5050
9/17/2019,4,-0.0094,61.8200,59.0433,55.0517,12.4808
9/17/2019,5,-0.0030,61.2725,58.8733,55.0833,12.4492
9/17/2019,6,1.6162,60.7092,58.6833,56.0542,12.4233
9/17/2019,7,42.0025,60.1858,58.4817,58.8158,12.4217
9/17/2019,8,128.8667,59.7875,58.2625,58.6017,12.6483
9/17/2019,9,301.8000,59.6292,58.1200,53.7767,13.2617
9/17/2019,10,346.5833,59.8975,57.9525,45.1258,13.4000
9/17/2019,11,735.2917,60.5858,57.8933,38.3775,13.4100
9/17/2019,12,631.9333,61.3858,57.9233,28.6992,13.4108
9/17/2019,13,364.3667,62.0292,57.9533,28.3167,13.4167
9/17/2019,14,755.7917,62.7542,58.0550,30.3567,13.4092
9/17/2019,15,485.6500,63.7975,58.1933,30.0592,13.3200
9/17/2019,16,424.6833,64.5492,58.3325,29.9550,13.2533
9/17/2019,17,236.5667,65.3458,58.5042,29.2908,13.1050
9/17/2019,18,75.7550,65.8258,58.6858,28.0917,12.8883
9/17/2019,19,1.1715,65.4367,58.8533,32.9950,12.6758
9/17/2019,20,-0.0161,64.9275,59.0083,37.5442,12.6325
9/17/2019,21,-0.0140,64.3808,59.1017,40.0308,12.6108
9/17/2019,22,-0.0111,63.8275,59.0933,42.8608,12.5967
9/17/2019,23,-0.0123,63.2183,59.0850,45.5183,12.5825
9/18/2019,0,-0.0134,62.5817,58.9750,48.4233,12.5642
9/18/2019,1,-0.0088,61.9675,58.8225,52.0508,12.5425
9/18/2019,2,-0.0063,61.3367,58.6933,55.3658,12.5267
9/18/2019,3,-0.0117,60.6508,58.5367,58.1158,12.5000
9/18/2019,4,-0.0047,60.0150,58.3217,59.5842,12.4750
9/18/2019,5,-0.0078,59.4867,58.1008,64.2183,12.4408
9/18/2019,6,2.2492,58.8967,57.8875,65.8692,12.4142
9/18/2019,7,34.5017,58.2642,57.6592,65.0700,12.4025
9/18/2019,8,316.3917,57.9917,57.4683,59.2375,13.2500
9/18/2019,9,517.7083,59.2325,57.3342,48.7958,13.4058
9/18/2019,10,529.5250,60.5642,57.3517,43.1800,13.4083
9/18/2019,11,590.5000,61.7208,57.7250,35.8483,13.4175
9/18/2019,12,825.3750,64.8783,57.9550,29.6658,13.4200
9/18/2019,13,448.3500,67.4400,58.1425,26.4833,13.4125
9/18/2019,14,601.1917,68.5192,58.3367,26.2367,13.4200
9/18/2019,15,480.2083,68.0842,58.6242,27.1933,13.3892
9/18/2019,16,267.7167,69.5325,58.9800,33.0500,13.1808
9/18/2019,17,178.5333,70.5000,59.3758,44.8592,12.9575
9/18/2019,18,63.3983,70.9333,59.8142,35.0708,12.8408
9/18/2019,19,1.0041,69.9450,60.3342,37.5108,12.6675
9/18/2019,20,-0.0177,69.4633,60.4483,38.0842,12.6325
9/18/2019,21,-0.0128,69.0450,60.5950,41.2650,12.6125
9/18/2019,22,-0.0143,68.4550,60.6658,48.6767,12.5992
9/18/2019,23,-0.0130,67.7167,60.6417,52.8758,12.5808
9/19/2019,0,-0.0113,66.8958,60.5800,55.0758,12.5683
9/19/2019,1,-0.0083,66.1842,60.4508,56.5367,12.5483
9/19/2019,2,-0.0108,65.4708,60.3017,56.2017,12.5308
9/19/2019,3,-0.0045,64.7933,60.1433,59.5558,12.5042
9/19/2019,4,-0.0057,64.0942,59.9175,60.0442,12.4817
9/19/2019,5,-0.0091,63.4092,59.7175,62.0733,12.4508
9/19/2019,6,1.9828,62.6367,59.5792,61.4892,12.4233
9/19/2019,7,30.6208,63.2808,59.3100,63.0608,12.4050
9/19/2019,8,326.1917,65.4900,59.1267,58.4808,13.2517
9/19/2019,9,528.3667,68.3675,59.0867,44.6092,13.3917
9/19/2019,10,692.3250,71.2583,59.2992,36.5742,13.4000
9/19/2019,11,788.4083,72.6083,59.6242,30.5508,13.3483
9/19/2019,12,855.2500,72.9750,59.8850,26.7075,13.4000
9/19/2019,13,726.6833,73.4583,60.2100,24.5767,13.3967
9/19/2019,14,390.8250,73.7500,60.5200,24.8058,13.3800
9/19/2019,15,326.2583,73.7917,60.7683,25.0742,13.3575
9/19/2019,16,274.2900,73.7333,60.9975,24.7292,13.1958
9/19/2019,17,263.9667,73.8417,61.2267,25.4258,13.0883
9/19/2019,18,19.9195,73.7583,61.4225,27.8042,12.7992
9/19/2019,19,0.7368,73.1917,61.5767,29.1517,12.6592
9/19/2019,20,-0.0104,72.5167,61.6517,30.1367,12.6308
9/19/2019,21,-0.0154,71.6833,61.6850,34.4058,12.6108
9/19/2019,22,-0.0064,70.7750,61.6617,37.0250,12.5983
9/19/2019,23,-0.0090,69.8575,61.5192,39.3100,12.5817
9/20/2019,0,-0.0081,69.0400,61.4142,40.6150,12.5683
9/20/2019,1,-0.0073,68.2242,61.2267,43.1542,12.5500
9/20/2019,2,-0.0067,67.3633,61.0567,46.2758,12.5342
9/20/2019,3,-0.0078,66.5467,60.8425,48.5508,12.5100
9/20/2019,4,-0.0003,65.8242,60.5950,51.9508,12.4883
9/20/2019,5,-0.0033,65.1125,60.3717,55.7025,12.4575
9/20/2019,6,1.7737,64.3558,60.1392,59.0308,12.4350
9/20/2019,7,26.9192,63.6058,59.9033,61.4400,12.4158
9/20/2019,8,320.9000,63.1083,59.6742,58.7608,13.2292
9/20/2019,9,525.2000,64.0575,59.4433,44.1467,13.3858
9/20/2019,10,690.4750,65.0142,59.2925,29.7325,13.3892
9/20/2019,11,793.1083,65.4150,59.2008,25.2817,13.3575
9/20/2019,12,721.8833,65.6483,59.1650,27.0550,13.3992
9/20/2019,13,810.4333,66.0200,59.1850,25.7042,13.3983
9/20/2019,14,748.1833,66.5200,59.2458,22.2183,13.3908
9/20/2019,15,650.1750,67.2633,59.3050,21.2775,13.1700
9/20/2019,16,461.4833,68.0725,59.4017,19.7650,13.0800
9/20/2019,17,241.1583,68.7092,59.5658,19.1042,12.9600
9/20/2019,18,52.3251,68.7158,59.6917,20.3533,12.7650
9/20/2019,19,0.6281,68.1275,59.8742,26.0983,12.6475
9/20/2019,20,-0.0108,67.4742,59.9792,30.2908,12.6225
9/20/2019,21,-0.0118,66.7983,59.9758,37.6592,12.6008
9/20/2019,22,-0.0142,66.0892,59.9550,42.6167,12.5867
9/20/2019,23,-0.0141,65.3250,59.8875,43.2842,12.5700
9/21/2019,0,-0.0088,64.4958,59.7433,39.6725,12.5583
9/21/2019,1,-0.0082,63.6442,59.6067,39.6192,12.5392
9/21/2019,2,-0.0044,62.8442,59.3650,39.4258,12.5200
9/21/2019,3,-0.0008,62.0283,59.1417,39.3267,12.4958
9/21/2019,4,0.0002,61.1325,58.9308,39.1442,12.4700
9/21/2019,5,0.0025,60.3808,58.5675,39.9083,12.4383
9/21/2019,6,2.0499,59.6217,58.2692,40.7133,12.4142
9/21/2019,7,22.3583,58.8425,57.9667,41.2208,12.4017
9/21/2019,8,307.5333,58.3342,57.6692,37.8867,13.2417
9/21/2019,9,520.6917,59.2800,57.4425,28.5500,13.4008
9/21/2019,10,684.8500,60.3358,57.3200,22.6017,13.4117
9/21/2019,11,799.0833,60.8758,57.2525,20.3483,13.3842
9/21/2019,12,851.9167,61.2408,57.2658,18.4692,13.4200
9/21/2019,13,847.0000,61.9183,57.3317,17.4958,13.4200
9/21/2019,14,764.0917,62.6692,57.4500,16.0592,13.4192
9/21/2019,15,529.6667,63.7150,57.5758,14.5833,13.3058
9/21/2019,16,168.6750,63.9992,57.7192,15.6892,13.2792
9/21/2019,17,66.6592,63.8825,57.8467,19.4183,12.8900
9/21/2019,18,14.5917,63.6458,57.9783,22.5617,12.6792
9/21/2019,19,0.0981,63.3317,58.1133,24.6983,12.6308
9/21/2019,20,-0.0050,62.9233,58.1808,29.9383,12.6142
9/21/2019,21,-0.0071,62.4608,58.2767,35.6117,12.5958
9/21/2019,22,-0.0056,61.9200,58.2733,41.7158,12.5833
9/21/2019,23,-0.0054,61.3608,58.2817,43.0267,12.5625
9/22/2019,0,-0.0058,60.8433,58.1700,46.4150,12.5483
9/22/2019,1,-0.0100,60.3292,58.0067,53.8525,12.5242
9/22/2019,2,-0.0108,59.6967,57.7692,59.6233,12.5092
9/22/2019,3,-0.0089,58.9542,57.5358,63.4625,12.4808
9/22/2019,4,-0.0074,58.2258,57.2583,68.3583,12.4533
9/22/2019,5,-0.0048,57.4917,57.0067,71.7225,12.4200
9/22/2019,6,1.6552,56.7733,56.7517,71.7975,12.3942
9/22/2019,7,19.6125,56.0475,56.4592,68.7008,12.3867
9/22/2019,8,308.9167,55.5408,56.1633,54.3000,13.2658
9/22/2019,9,518.1000,56.4375,55.9533,36.0192,13.4200
9/22/2019,10,682.8833,57.5192,55.8667,27.9092,13.4200
9/22/2019,11,795.5833,58.1333,55.8875,24.7667,13.3567
9/22/2019,12,852.7500,58.5975,55.9767,20.4558,13.4400
9/22/2019,13,839.9167,59.5142,56.1067,18.8600,13.4400
9/22/2019,14,765.3333,60.5550,56.2817,17.1283,13.4308
9/22/2019,15,630.6000,61.7650,56.4808,16.3133,13.1525
9/22/2019,16,452.0333,63.1017,56.6758,16.1050,13.0717
9/22/2019,17,253.4667,64.2458,56.8867,16.1308,12.9767
9/22/2019,18,62.4847,64.7767,57.1708,16.5558,12.8092
9/22/2019,19,0.4411,64.2983,57.4267,20.8342,12.6600
9/22/2019,20,-0.0127,63.7108,57.6883,25.3667,12.6283
9/22/2019,21,-0.0100,63.0742,57.8158,28.4950,12.6058
9/22/2019,22,-0.0052,62.4358,57.8225,32.3717,12.5950
9/22/2019,23,-0.0058,61.6625,57.7958,35.3258,12.5775
9/23/2019,0,-0.0035,60.8675,57.7517,38.9783,12.5617
9/23/2019,1,-0.0119,60.1942,57.6175,38.7858,12.5408
9/23/2019,2,-0.0056,59.4592,57.4658,38.8392,12.5233
9/23/2019,3,-0.0090,58.6917,57.2258,38.2583,12.4983
9/23/2019,4,-0.0086,57.9550,56.9983,40.7333,12.4725
9/23/2019,5,-0.0088,57.2133,56.7742,39.3958,12.4400
9/23/2019,6,1.2522,56.4858,56.5375,37.4800,12.4117
9/23/2019,7,33.1200,55.8975,56.2992,38.9067,12.4008
9/23/2019,8,209.7167,55.5325,56.1008,39.4567,13.0617
9/23/2019,9,354.2750,55.7625,55.9642,30.4067,13.4242
9/23/2019,10,342.1917,56.2000,55.8675,26.8500,13.4333
9/23/2019,11,564.8417,56.7375,55.8342,23.5408,13.4392
9/23/2019,12,809.8333,57.6983,55.9242,18.8358,13.4400
9/23/2019,13,642.0750,59.0825,56.0092,14.7242,13.4400
9/23/2019,14,347.0500,60.1300,56.1667,14.8325,13.4417
9/23/2019,15,232.2583,60.5925,56.3058,16.5692,13.4458
9/23/2019,16,172.9500,60.8200,56.4883,17.1875,13.3633
9/23/2019,17,105.3767,60.9217,56.6625,18.6958,13.0633
9/23/2019,18,30.4851,60.8467,56.8692,21.3733,12.7508
9/23/2019,19,0.2391,60.6367,57.0575,22.5208,12.6458
9/23/2019,20,-0.0123,60.2592,57.2258,23.8900,12.6233
9/23/2019,21,-0.0077,59.7483,57.2175,28.6808,12.6017
9/23/2019,22,-0.0086,59.2167,57.1775,28.9258,12.5917
9/23/2019,23,-0.0067,58.7158,57.0442,29.8092,12.5733
9/24/2019,0,-0.0022,58.1508,56.9833,32.1117,12.5583
9/24/2019,1,-0.0006,57.5850,56.8050,34.2675,12.5408
9/24/2019,2,-0.0037,57.0117,56.6117,36.1183,12.5225
9/24/2019,3,-0.0069,56.4192,56.3975,35.3800,12.4983
9/24/2019,4,-0.0057,55.8208,56.2058,33.3283,12.4717
9/24/2019,5,-0.0031,55.2250,56.0567,33.8175,12.4417
9/24/2019,6,1.1895,54.6508,55.8467,33.9050,12.4142
9/24/2019,7,20.0342,54.0725,55.6225,35.1692,12.4000
9/24/2019,8,300.3917,53.8225,55.4017,36.7183,13.1542
9/24/2019,9,506.7917,55.0892,55.2642,27.8767,13.4342
9/24/2019,10,673.3167,56.5933,55.2933,22.1550,13.4358
9/24/2019,11,793.6667,57.5992,55.4067,19.2708,13.3750
9/24/2019,12,848.1667,58.4350,55.5692,16.1625,13.4475
9/24/2019,13,838.6667,59.6650,55.7775,15.1775,13.4483
9/24/2019,14,759.5000,60.9258,55.9733,14.3092,13.4492
9/24/2019,15,624.0833,62.3083,56.1750,14.9233,13.1842
9/24/2019,16,448.5250,63.7675,56.3508,14.7250,13.0867
9/24/2019,17,243.9333,64.9225,56.6875,16.4408,12.9742
9/24/2019,18,54.6687,65.3858,57.0642,18.1442,12.7967
9/24/2019,19,0.4858,64.8675,57.2967,22.5108,12.6550
9/24/2019,20,-0.0053,64.2117,57.5783,25.5083,12.6267
9/24/2019,21,-0.0115,63.5942,57.7242,29.0208,12.6075
9/24/2019,22,-0.0066,62.9500,57.7850,31.9492,12.5942
9/24/2019,23,-0.0103,62.2817,57.8433,33.9042,12.5775
9/25/2019,0,-0.0062,61.4942,57.8092,33.0667,12.5608
9/25/2019,1,-0.0019,60.7842,57.7275,32.3617,12.5400
9/25/2019,2,-0.0067,60.1283,57.5558,35.5775,12.5217
9/25/2019,3,-0.0067,59.5283,57.5117,35.4683,12.4967
9/25/2019,4,-0.0039,58.9058,57.3050,37.8025,12.4692
